id,date,station_number,level(m)
104802,2017-04-16,jb010,2.09
104798,2017-04-15,jb010,2.11
104788,2017-04-14,jb010,1.23
104780,2017-04-13,jb010,1.09
104774,2017-04-12,jb010,1.01
104766,2017-04-11,jb010,1.01
104760,2017-04-10,jb010,1.01
104757,2017-04-09,jb010,1.01
104746,2017-04-08,jb010,1.0
104743,2017-04-07,jb010,1.0
104737,2017-04-06,jb010,1.0
104726,2017-04-05,jb010,1.0
104718,2017-04-04,jb010,1.0
104710,2017-04-03,jb010,1.0
104704,2017-04-02,jb010,1.0
104700,2017-04-01,jb010,1.0
104691,2017-03-31,jb010,1.0
104684,2017-03-30,jb010,1.01
104679,2017-03-29,jb010,1.01
104672,2017-03-28,jb010,1.01
104667,2017-03-27,jb010,1.01
104657,2017-03-26,jb010,1.01
104650,2017-03-25,jb010,1.01
104641,2017-03-24,jb010,1.01
104638,2017-03-23,jb010,1.02
104628,2017-03-22,jb010,1.02
104624,2017-03-21,jb010,1.02
104617,2017-03-20,jb010,1.05
104606,2017-03-19,jb010,1.05
104602,2017-03-18,jb010,1.11
104592,2017-03-17,jb010,1.11
104586,2017-03-16,jb010,1.11
104578,2017-03-15,jb010,1.11
104576,2017-03-14,jb010,1.11
104568,2017-03-13,jb010,1.15
104559,2017-03-12,jb010,1.15
104552,2017-03-11,jb010,1.15
104548,2017-03-10,jb010,1.15
104536,2017-03-09,jb010,1.17
104532,2017-03-08,jb010,1.17
104525,2017-03-07,jb010,1.17
104519,2017-03-06,jb010,1.19
104509,2017-03-05,jb010,1.19
104504,2017-03-04,jb010,1.24
104493,2017-03-03,jb010,1.24
104488,2017-03-02,jb010,1.3
104485,2017-03-01,jb010,1.3
104472,2017-02-28,jb010,1.3
104469,2017-02-27,jb010,1.31
104463,2017-02-26,jb010,1.31
104456,2017-02-25,jb010,1.4
104444,2017-02-24,jb010,1.4
104439,2017-02-23,jb010,1.4
104433,2017-02-22,jb010,1.4
104423,2017-02-21,jb010,1.4
104416,2017-02-20,jb010,1.4
104412,2017-02-19,jb010,1.41
104402,2017-02-18,jb010,1.45
104396,2017-02-17,jb010,1.49
104394,2017-02-16,jb010,1.49
104384,2017-02-15,jb010,1.54
104375,2017-02-14,jb010,1.54
104370,2017-02-13,jb010,1.54
104366,2017-02-12,jb010,1.6
104355,2017-02-11,jb010,1.6
104347,2017-02-10,jb010,1.6
104344,2017-02-09,jb010,1.6
104332,2017-02-08,jb010,1.61
104329,2017-02-07,jb010,1.61
104324,2017-02-06,jb010,1.7
104314,2017-02-05,jb010,1.75
104310,2017-02-04,jb010,1.75
104297,2017-02-03,jb010,1.75
104295,2017-02-02,jb010,1.79
104287,2017-02-01,jb010,1.79
104282,2017-01-31,jb010,1.79
104274,2017-01-30,jb010,1.87
104267,2017-01-29,jb010,1.87
104261,2017-01-28,jb010,1.9
104248,2017-01-27,jb010,1.9
104246,2017-01-26,jb010,1.9
104235,2017-01-25,jb010,1.9
104227,2017-01-24,jb010,1.9
104223,2017-01-23,jb010,1.9
104216,2017-01-22,jb010,1.93
104212,2017-01-21,jb010,1.93
104205,2017-01-20,jb010,1.95
104192,2017-01-19,jb010,1.97
104188,2017-01-18,jb010,2.0
104179,2017-01-17,jb010,2.0
104175,2017-01-16,jb010,2.0
104170,2017-01-15,jb010,2.0
104160,2017-01-14,jb010,2.0
104151,2017-01-13,jb010,2.0
104148,2017-01-12,jb010,2.0
104141,2017-01-11,jb010,2.0
104135,2017-01-10,jb010,2.08
104126,2017-01-09,jb010,2.13
104121,2017-01-08,jb010,2.21
104111,2017-01-07,jb010,2.21
104107,2017-01-06,jb010,2.37
104100,2017-01-05,jb010,2.41
104091,2017-01-04,jb010,2.47
104083,2017-01-03,jb010,2.52
104073,2017-01-02,jb010,2.52
104071,2017-01-01,jb010,2.59
104062,2016-12-31,jb010,2.62
104056,2016-12-30,jb010,2.71
104046,2016-12-29,jb010,2.76
104040,2016-12-28,jb010,2.76
104036,2016-12-27,jb010,2.76
104030,2016-12-26,jb010,2.88
104020,2016-12-25,jb010,2.88
104016,2016-12-24,jb010,3.0
104003,2016-12-23,jb010,3.0
103999,2016-12-22,jb010,3.05
103995,2016-12-21,jb010,3.2
103985,2016-12-20,jb010,3.27
103977,2016-12-19,jb010,3.33
103970,2016-12-18,jb010,3.4
103966,2016-12-17,jb010,3.61
103960,2016-12-16,jb010,3.82
103947,2016-12-15,jb010,3.82
103944,2016-12-14,jb010,3.82
103936,2016-12-13,jb010,3.89
103932,2016-12-12,jb010,3.97
103923,2016-12-11,jb010,4.2
103912,2016-12-10,jb010,4.71
103907,2016-12-09,jb010,4.71
103904,2016-12-08,jb010,4.09
103895,2016-12-07,jb010,3.89
103889,2016-12-06,jb010,3.41
103879,2016-12-05,jb010,3.02
103872,2016-12-04,jb010,2.77
103867,2016-12-03,jb010,3.0
103857,2016-12-02,jb010,3.0
103855,2016-12-01,jb010,3.0
103846,2016-11-30,jb010,3.01
103837,2016-11-29,jb010,3.15
103828,2016-11-28,jb010,3.16
103824,2016-11-27,jb010,3.18
103815,2016-11-26,jb010,3.19
103812,2016-11-25,jb010,3.4
103804,2016-11-24,jb010,3.4
103793,2016-11-23,jb010,3.41
103789,2016-11-22,jb010,3.57
103784,2016-11-21,jb010,3.57
103772,2016-11-20,jb010,3.57
103767,2016-11-19,jb010,3.57
103761,2016-11-18,jb010,3.71
103753,2016-11-17,jb010,4.0
103746,2016-11-16,jb010,4.0
103740,2016-11-15,jb010,4.0
103735,2016-11-14,jb010,4.01
103729,2016-11-13,jb010,4.17
103721,2016-11-12,jb010,4.58
103715,2016-11-11,jb010,4.66
103703,2016-11-10,jb010,5.0
103695,2016-11-09,jb010,5.02
103692,2016-11-08,jb010,5.08
103681,2016-11-07,jb010,5.25
103676,2016-11-06,jb010,5.19
103668,2016-11-05,jb010,3.93
103662,2016-11-04,jb010,3.93
103654,2016-11-03,jb010,3.87
103646,2016-11-02,jb010,3.83
103643,2016-11-01,jb010,3.83
103635,2016-10-31,jb010,3.87
103629,2016-10-30,jb010,3.83
103622,2016-10-29,jb010,3.83
103616,2016-10-28,jb010,3.83
103610,2016-10-27,jb010,3.8
103601,2016-10-26,jb010,3.79
103593,2016-10-25,jb010,3.86
103583,2016-10-24,jb010,3.86
103577,2016-10-23,jb010,3.86
103571,2016-10-22,jb010,3.86
103566,2016-10-21,jb010,3.81
103555,2016-10-20,jb010,3.81
103548,2016-10-19,jb010,3.72
103544,2016-10-18,jb010,3.65
103535,2016-10-17,jb010,3.61
103531,2016-10-16,jb010,2.76
103525,2016-10-15,jb010,2.68
103515,2016-10-14,jb010,2.68
103508,2016-10-13,jb010,2.68
103499,2016-10-12,jb010,2.61
103492,2016-10-11,jb010,2.61
103487,2016-10-10,jb010,2.59
103480,2016-10-09,jb010,2.5
103474,2016-10-08,jb010,2.5
103469,2016-10-07,jb010,2.5
103463,2016-10-06,jb010,2.5
103455,2016-10-05,jb010,2.53
103447,2016-10-04,jb010,2.53
103440,2016-10-03,jb010,2.6
103434,2016-10-02,jb010,2.6
103425,2016-10-01,jb010,2.6
103418,2016-09-30,jb010,2.6
103414,2016-09-29,jb010,2.6
103402,2016-09-28,jb010,2.63
103400,2016-09-27,jb010,2.63
103389,2016-09-26,jb010,2.77
103383,2016-09-25,jb010,2.77
103377,2016-09-24,jb010,2.8
103369,2016-09-23,jb010,2.82
103362,2016-09-22,jb010,2.85
103357,2016-09-21,jb010,2.89
103346,2016-09-20,jb010,3.0
103339,2016-09-19,jb010,3.0
103335,2016-09-18,jb010,3.0
103328,2016-09-17,jb010,3.13
103318,2016-09-16,jb010,3.2
103312,2016-09-15,jb010,3.2
103308,2016-09-14,jb010,3.41
103302,2016-09-13,jb010,3.41
103295,2016-09-12,jb010,3.55
103282,2016-09-11,jb010,3.64
103276,2016-09-10,jb010,3.68
103274,2016-09-09,jb010,3.72
103263,2016-09-08,jb010,3.72
103254,2016-09-07,jb010,3.18
103253,2016-09-06,jb010,3.7
103246,2016-09-05,jb010,3.2
103234,2016-09-04,jb010,3.24
103226,2016-09-03,jb010,3.26
103220,2016-09-02,jb010,3.31
103213,2016-09-01,jb010,3.34
103206,2016-08-31,jb010,3.38
103198,2016-08-30,jb010,3.43
103193,2016-08-29,jb010,3.77
103186,2016-08-28,jb010,3.77
103178,2016-08-27,jb010,3.81
103170,2016-08-26,jb010,3.86
103168,2016-08-25,jb010,3.86
103157,2016-08-24,jb010,3.9
103151,2016-08-23,jb010,3.96
103144,2016-08-22,jb010,3.96
103136,2016-08-21,jb010,3.92
103134,2016-08-20,jb010,3.86
103122,2016-08-19,jb010,3.86
103114,2016-08-18,jb010,3.72
103111,2016-08-17,jb010,3.69
103100,2016-08-16,jb010,3.63
103095,2016-08-15,jb010,3.63
103092,2016-08-14,jb010,3.62
103081,2016-08-13,jb010,3.57
103077,2016-08-12,jb010,3.5
103069,2016-08-11,jb010,3.5
103060,2016-08-10,jb010,3.41
103055,2016-08-09,jb010,3.16
103045,2016-08-08,jb010,3.16
103039,2016-08-07,jb010,3.2
103032,2016-08-06,jb010,3.2
103025,2016-08-05,jb010,3.2
103021,2016-08-04,jb010,3.24
103011,2016-08-03,jb010,3.3
103005,2016-08-02,jb010,3.38
103000,2016-08-01,jb010,3.49
102993,2016-07-31,jb010,3.49
102986,2016-07-30,jb010,3.49
102975,2016-07-29,jb010,3.62
102973,2016-07-28,jb010,3.53
102966,2016-07-27,jb010,3.39
102956,2016-07-26,jb010,3.39
102946,2016-07-25,jb010,3.34
102943,2016-07-24,jb010,3.36
102936,2016-07-23,jb010,3.41
102929,2016-07-22,jb010,3.55
102923,2016-07-21,jb010,3.55
102911,2016-07-20,jb010,3.57
102905,2016-07-19,jb010,3.69
102901,2016-07-18,jb010,3.72
102896,2016-07-17,jb010,3.78
102886,2016-07-16,jb010,3.71
102878,2016-07-15,jb010,3.55
102873,2016-07-14,jb010,3.5
102867,2016-07-13,jb010,3.05
102860,2016-07-12,jb010,3.0
102853,2016-07-11,jb010,3.09
102842,2016-07-10,jb010,3.11
102834,2016-07-09,jb010,3.11
102827,2016-07-08,jb010,3.51
102822,2016-07-07,jb010,3.64
102814,2016-07-06,jb010,3.64
102812,2016-07-05,jb010,3.64
102802,2016-07-04,jb010,3.13
102796,2016-07-03,jb010,2.8
102788,2016-07-02,jb010,2.8
102781,2016-07-01,jb010,2.8
102773,2016-06-30,jb010,2.8
102769,2016-06-29,jb010,2.8
102758,2016-06-28,jb010,3.0
102751,2016-06-27,jb010,3.0
102747,2016-06-26,jb010,3.0
102740,2016-06-25,jb010,3.0
102732,2016-06-24,jb010,3.02
102727,2016-06-23,jb010,3.02
102715,2016-06-22,jb010,3.02
102709,2016-06-21,jb010,3.1
102706,2016-06-20,jb010,3.12
102699,2016-06-19,jb010,3.21
102693,2016-06-18,jb010,3.21
102685,2016-06-17,jb010,3.37
102678,2016-06-16,jb010,3.5
102667,2016-06-15,jb010,3.5
102665,2016-06-14,jb010,3.54
102655,2016-06-13,jb010,3.6
102649,2016-06-12,jb010,3.64
102644,2016-06-11,jb010,3.77
102633,2016-06-10,jb010,3.81
102628,2016-06-09,jb010,3.97
102617,2016-06-08,jb010,4.0
102611,2016-06-07,jb010,4.06
102606,2016-06-06,jb010,4.17
102598,2016-06-05,jb010,4.33
102592,2016-06-04,jb010,4.42
102583,2016-06-03,jb010,4.55
102577,2016-06-02,jb010,4.74
102572,2016-06-01,jb010,4.91
102561,2016-05-31,jb010,5.16
102558,2016-05-30,jb010,5.36
102552,2016-05-29,jb010,5.57
102540,2016-05-28,jb010,5.68
102538,2016-05-27,jb010,6.0
102529,2016-05-26,jb010,6.53
102519,2016-05-25,jb010,6.7
102515,2016-05-24,jb010,7.0
102505,2016-05-23,jb010,7.0
102500,2016-05-22,jb010,7.0
102497,2016-05-21,jb010,7.05
102489,2016-05-20,jb010,7.04
102483,2016-05-19,jb010,7.04
102473,2016-05-18,jb010,7.08
102463,2016-05-17,jb010,7.0
102462,2016-05-16,jb010,7.0
102451,2016-05-15,jb010,7.0
102442,2016-05-14,jb010,7.0
102439,2016-05-13,jb010,7.0
102433,2016-05-12,jb010,7.03
102423,2016-05-11,jb010,7.0
102418,2016-05-10,jb010,6.99
102410,2016-05-09,jb010,6.91
102401,2016-05-08,jb010,6.03
102396,2016-05-07,jb010,6.07
102386,2016-05-06,jb010,6.07
102380,2016-05-05,jb010,5.98
102373,2016-05-04,jb010,6.1
102368,2016-05-03,jb010,6.97
102361,2016-05-02,jb010,4.94
102357,2016-05-01,jb010,4.59
102346,2016-04-30,jb010,4.57
102341,2016-04-29,jb010,3.91
102335,2016-04-28,jb010,3.57
102328,2016-04-27,jb010,3.84
102319,2016-04-26,jb010,4.51
102315,2016-04-25,jb010,4.55
102303,2016-04-24,jb010,4.0
102295,2016-04-23,jb010,3.63
102290,2016-04-22,jb010,3.11
102287,2016-04-21,jb010,1.94
102276,2016-04-20,jb010,1.96
102273,2016-04-19,jb010,2.17
102264,2016-04-18,jb010,1.06
102256,2016-04-17,jb010,1.06
102250,2016-04-16,jb010,0.93
102241,2016-04-15,jb010,0.93
102236,2016-04-14,jb010,0.93
102227,2016-04-13,jb010,0.93
102224,2016-04-12,jb010,0.92
102215,2016-04-11,jb010,0.91
102210,2016-04-10,jb010,0.91
102202,2016-04-09,jb010,0.91
102192,2016-04-08,jb010,0.91
102188,2016-04-07,jb010,0.9
102179,2016-04-06,jb010,0.9
102173,2016-04-05,jb010,0.9
102164,2016-04-04,jb010,0.9
102159,2016-04-03,jb010,0.9
102150,2016-04-02,jb010,0.9
102145,2016-04-01,jb010,0.9
102134,2016-03-31,jb010,0.9
102131,2016-03-30,jb010,0.9
102121,2016-03-29,jb010,0.9
102117,2016-03-28,jb010,0.9
102106,2016-03-27,jb010,0.93
102102,2016-03-26,jb010,0.93
102097,2016-03-25,jb010,0.96
102090,2016-03-24,jb010,1.01
102079,2016-03-23,jb010,1.01
102072,2016-03-22,jb010,1.01
102064,2016-03-21,jb010,1.04
102057,2016-03-20,jb010,1.04
102052,2016-03-19,jb010,1.08
102047,2016-03-18,jb010,1.11
102039,2016-03-17,jb010,1.11
102029,2016-03-16,jb010,1.13
102023,2016-03-15,jb010,1.14
102016,2016-03-14,jb010,1.16
102012,2016-03-13,jb010,1.16
102006,2016-03-12,jb010,1.18
101995,2016-03-11,jb010,1.18
101991,2016-03-10,jb010,1.18
101986,2016-03-09,jb010,1.18
101975,2016-03-08,jb010,1.18
101970,2016-03-07,jb010,1.18
101961,2016-03-06,jb010,1.2
101958,2016-03-05,jb010,1.2
101948,2016-03-04,jb010,1.2
101941,2016-03-03,jb010,1.2
101936,2016-03-02,jb010,1.2
101929,2016-03-01,jb010,1.2
101921,2016-02-29,jb010,1.2
101916,2016-02-28,jb010,1.21
101908,2016-02-27,jb010,1.21
101898,2016-02-26,jb010,1.21
101895,2016-02-25,jb010,1.21
101884,2016-02-24,jb010,1.21
101879,2016-02-23,jb010,1.22
101868,2016-02-22,jb010,1.22
101861,2016-02-21,jb010,1.22
101857,2016-02-20,jb010,1.22
101852,2016-02-19,jb010,1.22
101846,2016-02-18,jb010,1.22
101834,2016-02-17,jb010,1.22
101832,2016-02-16,jb010,1.22
101821,2016-02-15,jb010,1.23
101813,2016-02-14,jb010,1.23
101811,2016-02-13,jb010,1.23
101803,2016-02-12,jb010,1.23
101794,2016-02-11,jb010,1.23
101790,2016-02-10,jb010,1.25
101778,2016-02-09,jb010,1.25
101772,2016-02-08,jb010,1.26
101767,2016-02-07,jb010,1.26
101756,2016-02-06,jb010,1.26
101750,2016-02-05,jb010,1.26
101744,2016-02-04,jb010,1.26
101736,2016-02-03,jb010,1.26
101733,2016-02-02,jb010,1.27
101722,2016-02-01,jb010,1.27
101717,2016-01-31,jb010,1.27
101712,2016-01-30,jb010,1.27
101706,2016-01-29,jb010,1.28
101698,2016-01-28,jb010,1.28
101691,2016-01-27,jb010,1.3
101685,2016-01-26,jb010,1.3
101674,2016-01-25,jb010,1.3
101671,2016-01-24,jb010,1.31
101659,2016-01-23,jb010,1.34
101654,2016-01-22,jb010,1.34
101649,2016-01-21,jb010,1.34
101637,2016-01-20,jb010,1.34
101632,2016-01-19,jb010,1.39
101624,2016-01-18,jb010,1.42
101620,2016-01-17,jb010,1.42
101609,2016-01-16,jb010,1.56
101604,2016-01-15,jb010,1.61
101600,2016-01-14,jb010,1.68
101588,2016-01-13,jb010,1.8
101584,2016-01-12,jb010,1.89
101576,2016-01-11,jb010,1.96
101567,2016-01-10,jb010,2.03
101563,2016-01-09,jb010,2.11
101554,2016-01-08,jb010,2.11
101549,2016-01-07,jb010,2.43
101539,2016-01-06,jb010,2.59
101538,2016-01-05,jb010,2.65
101528,2016-01-04,jb010,2.7
101523,2016-01-03,jb010,2.73
101512,2016-01-02,jb010,2.8
101509,2016-01-01,jb010,2.8
101498,2015-12-31,jb010,
101493,2015-12-30,jb010,
101487,2015-12-29,jb010,
101476,2015-12-28,jb010,
101474,2015-12-27,jb010,
101468,2015-12-26,jb010,
101455,2015-12-25,jb010,
101453,2015-12-24,jb010,
101445,2015-12-23,jb010,
101440,2015-12-22,jb010,
101432,2015-12-21,jb010,
101422,2015-12-20,jb010,
101413,2015-12-19,jb010,
101410,2015-12-18,jb010,
101403,2015-12-17,jb010,
101392,2015-12-16,jb010,
101386,2015-12-15,jb010,
101381,2015-12-14,jb010,
101372,2015-12-13,jb010,
101366,2015-12-12,jb010,
101362,2015-12-11,jb010,
101352,2015-12-10,jb010,3.31
101349,2015-12-09,jb010,3.5
101336,2015-12-08,jb010,3.52
101331,2015-12-07,jb010,3.53
101324,2015-12-06,jb010,3.7
101319,2015-12-05,jb010,3.69
101309,2015-12-04,jb010,3.71
101305,2015-12-03,jb010,3.81
101296,2015-12-02,jb010,3.81
101288,2015-12-01,jb010,3.97
101283,2015-11-30,jb010,4.09
101273,2015-11-29,jb010,4.37
101266,2015-11-28,jb010,4.47
101260,2015-11-27,jb010,4.58
101255,2015-11-26,jb010,4.87
101250,2015-11-25,jb010,5.0
101242,2015-11-24,jb010,5.0
101236,2015-11-23,jb010,5.04
101225,2015-11-22,jb010,5.1
101220,2015-11-21,jb010,5.08
101214,2015-11-20,jb010,5.07
101205,2015-11-19,jb010,5.54
101202,2015-11-18,jb010,5.63
101193,2015-11-17,jb010,5.97
101182,2015-11-16,jb010,6.0
101175,2015-11-15,jb010,6.22
101172,2015-11-14,jb010,6.91
101164,2015-11-13,jb010,7.0
101160,2015-11-12,jb010,7.0
101148,2015-11-11,jb010,6.99
101142,2015-11-10,jb010,6.96
101133,2015-11-09,jb010,5.94
101129,2015-11-08,jb010,4.93
101121,2015-11-07,jb010,
101116,2015-11-06,jb010,4.12
101110,2015-11-05,jb010,3.89
101100,2015-11-04,jb010,4.0
101091,2015-11-03,jb010,4.11
101084,2015-11-02,jb010,4.51
101078,2015-11-01,jb010,4.89
101076,2015-10-31,jb010,4.22
101063,2015-10-30,jb010,4.31
101058,2015-10-29,jb010,4.28
101050,2015-10-28,jb010,4.43
101043,2015-10-27,jb010,4.87
101040,2015-10-26,jb010,4.13
101032,2015-10-25,jb010,5.68
101024,2015-10-24,jb010,5.32
101019,2015-10-23,jb010,6.1
101008,2015-10-22,jb010,6.3
101003,2015-10-21,jb010,6.0
100996,2015-10-20,jb010,5.2
100990,2015-10-19,jb010,3.12
100981,2015-10-18,jb010,3.0
100974,2015-10-17,jb010,3.0
100970,2015-10-16,jb010,2.98
100960,2015-10-15,jb010,2.58
100952,2015-10-14,jb010,2.58
100950,2015-10-13,jb010,2.58
100941,2015-10-12,jb010,2.57
100933,2015-10-11,jb010,2.57
100928,2015-10-10,jb010,2.57
100918,2015-10-09,jb010,2.54
100915,2015-10-08,jb010,2.3
100902,2015-10-07,jb010,2.31
100901,2015-10-06,jb010,2.33
100889,2015-10-05,jb010,2.34
100887,2015-10-04,jb010,2.35
100878,2015-10-03,jb010,2.35
100871,2015-10-02,jb010,2.38
100865,2015-10-01,jb010,2.38
100858,2015-09-30,jb010,2.38
100851,2015-09-29,jb010,2.43
100844,2015-09-28,jb010,2.51
100836,2015-09-27,jb010,2.62
100826,2015-09-26,jb010,2.62
100823,2015-09-25,jb010,2.65
100814,2015-09-24,jb010,2.65
100806,2015-09-23,jb010,2.65
100803,2015-09-22,jb010,2.65
100793,2015-09-21,jb010,2.7
100783,2015-09-20,jb010,2.7
100781,2015-09-19,jb010,2.7
100774,2015-09-18,jb010,2.7
100764,2015-09-17,jb010,2.72
100755,2015-09-16,jb010,2.72
100748,2015-09-15,jb010,2.72
100742,2015-09-14,jb010,2.76
100735,2015-09-13,jb010,2.76
100731,2015-09-12,jb010,2.8
100722,2015-09-11,jb010,2.8
100714,2015-09-10,jb010,2.8
100712,2015-09-09,jb010,2.8
100699,2015-09-08,jb010,2.81
100696,2015-09-07,jb010,2.83
100688,2015-09-06,jb010,2.87
100680,2015-09-05,jb010,2.87
100674,2015-09-04,jb010,3.0
100669,2015-09-03,jb010,3.0
100660,2015-09-02,jb010,3.0
100650,2015-09-01,jb010,3.0
100647,2015-08-31,jb010,3.08
100637,2015-08-30,jb010,3.13
100629,2015-08-29,jb010,3.15
100625,2015-08-28,jb010,3.18
100616,2015-08-27,jb010,3.2
100611,2015-08-26,jb010,3.21
100601,2015-08-25,jb010,3.21
100600,2015-08-24,jb010,3.21
100587,2015-08-23,jb010,3.21
100584,2015-08-22,jb010,3.21
100579,2015-08-21,jb010,3.21
100568,2015-08-20,jb010,3.22
100562,2015-08-19,jb010,3.22
100557,2015-08-18,jb010,3.22
100545,2015-08-17,jb010,3.24
100541,2015-08-16,jb010,3.24
100537,2015-08-15,jb010,3.24
100527,2015-08-14,jb010,3.24
100518,2015-08-13,jb010,3.27
100515,2015-08-12,jb010,3.27
100506,2015-08-11,jb010,3.27
100497,2015-08-10,jb010,3.28
100489,2015-08-09,jb010,3.3
100487,2015-08-08,jb010,3.3
100475,2015-08-07,jb010,3.3
100472,2015-08-06,jb010,3.3
100466,2015-08-05,jb010,3.33
100458,2015-08-04,jb010,3.33
100452,2015-08-03,jb010,3.34
100443,2015-08-02,jb010,3.36
100435,2015-08-01,jb010,3.36
100427,2015-07-31,jb010,3.36
100420,2015-07-30,jb010,3.36
100413,2015-07-29,jb010,3.36
100409,2015-07-28,jb010,3.38
100400,2015-07-27,jb010,3.38
100396,2015-07-26,jb010,3.38
100390,2015-07-25,jb010,3.38
100381,2015-07-24,jb010,3.4
100370,2015-07-23,jb010,3.4
100369,2015-07-22,jb010,3.4
100356,2015-07-21,jb010,3.4
100352,2015-07-20,jb010,3.4
100345,2015-07-19,jb010,3.41
100335,2015-07-18,jb010,3.4
100333,2015-07-17,jb010,3.41
100321,2015-07-16,jb010,3.41
100314,2015-07-15,jb010,3.41
100311,2015-07-14,jb010,3.43
100305,2015-07-13,jb010,3.43
100295,2015-07-12,jb010,3.46
100291,2015-07-11,jb010,3.46
100279,2015-07-10,jb010,3.46
100272,2015-07-09,jb010,3.5
100265,2015-07-08,jb010,3.5
100260,2015-07-07,jb010,3.5
100256,2015-07-06,jb010,3.5
100245,2015-07-05,jb010,3.69
100242,2015-07-04,jb010,3.63
100230,2015-07-03,jb010,3.58
100227,2015-07-02,jb010,3.58
100222,2015-07-01,jb010,3.52
100214,2015-06-30,jb010,3.52
100202,2015-06-29,jb010,3.52
100196,2015-06-28,jb010,3.4
100192,2015-06-27,jb010,3.41
100182,2015-06-26,jb010,3.41
100177,2015-06-25,jb010,3.46
100173,2015-06-24,jb010,3.46
100161,2015-06-23,jb010,3.46
100153,2015-06-22,jb010,3.46
100151,2015-06-21,jb010,3.53
100141,2015-06-20,jb010,3.75
100132,2015-06-19,jb010,3.77
100131,2015-06-18,jb010,3.78
100122,2015-06-17,jb010,3.89
100116,2015-06-16,jb010,3.91
100104,2015-06-15,jb010,3.97
100098,2015-06-14,jb010,4.09
100093,2015-06-13,jb010,4.61
100089,2015-06-12,jb010,4.89
100076,2015-06-11,jb010,4.89
100072,2015-06-10,jb010,4.71
100068,2015-06-09,jb010,4.07
100056,2015-06-08,jb010,3.82
100049,2015-06-07,jb010,4.0
100044,2015-06-06,jb010,3.27
100040,2015-06-05,jb010,2.83
100028,2015-06-04,jb010,2.97
100022,2015-06-03,jb010,3.0
100014,2015-06-02,jb010,3.0
100009,2015-06-01,jb010,3.0
100001,2015-05-31,jb010,3.0
99995,2015-05-30,jb010,3.27
99989,2015-05-29,jb010,3.42
99978,2015-05-28,jb010,3.42
99972,2015-05-27,jb010,3.61
99965,2015-05-26,jb010,3.78
99960,2015-05-25,jb010,3.83
99951,2015-05-24,jb010,4.0
99947,2015-05-23,jb010,4.17
99940,2015-05-22,jb010,3.38
99933,2015-05-21,jb010,3.43
99925,2015-05-20,jb010,3.47
99919,2015-05-19,jb010,3.63
99910,2015-05-18,jb010,3.81
99903,2015-05-17,jb010,4.0
99895,2015-05-16,jb010,4.31
99890,2015-05-15,jb010,4.51
99881,2015-05-14,jb010,4.75
99874,2015-05-13,jb010,3.58
99871,2015-05-12,jb010,3.6
99863,2015-05-11,jb010,3.58
99852,2015-05-10,jb010,3.52
99847,2015-05-09,jb010,3.4
99841,2015-05-08,jb010,3.3
99833,2015-05-07,jb010,3.34
99830,2015-05-06,jb010,3.36
99817,2015-05-05,jb010,3.36
99811,2015-05-04,jb010,3.32
99805,2015-05-03,jb010,3.36
99797,2015-05-02,jb010,3.43
99789,2015-05-01,jb010,3.41
99788,2015-04-30,jb010,3.4
99777,2015-04-29,jb010,3.4
99768,2015-04-28,jb010,3.53
99767,2015-04-27,jb010,3.51
99759,2015-04-26,jb010,3.51
99747,2015-04-25,jb010,3.53
99742,2015-04-24,jb010,6.17
99735,2015-04-23,jb010,6.13
99730,2015-04-22,jb010,6.09
99720,2015-04-21,jb010,5.97
99717,2015-04-20,jb010,3.55
99705,2015-04-19,jb010,3.23
99700,2015-04-18,jb010,3.23
99696,2015-04-17,jb010,3.22
99686,2015-04-16,jb010,3.22
99682,2015-04-15,jb010,3.27
99670,2015-04-14,jb010,2.58
99665,2015-04-13,jb010,2.56
99659,2015-04-12,jb010,2.58
99655,2015-04-11,jb010,2.58
99642,2015-04-10,jb010,2.57
99635,2015-04-09,jb010,2.57
99630,2015-04-08,jb010,2.52
99624,2015-04-07,jb010,2.23
99616,2015-04-06,jb010,2.22
99609,2015-04-05,jb010,2.21
99604,2015-04-04,jb010,2.0
99593,2015-04-03,jb010,2.0
99586,2015-04-02,jb010,1.89
99582,2015-04-01,jb010,1.89
99572,2015-03-31,jb010,1.89
99567,2015-03-30,jb010,1.88
99558,2015-03-29,jb010,1.88
99552,2015-03-28,jb010,1.87
99545,2015-03-27,jb010,1.85
99538,2015-03-26,jb010,1.85
99532,2015-03-25,jb010,1.83
99526,2015-03-24,jb010,1.83
99521,2015-03-23,jb010,1.8
99512,2015-03-22,jb010,1.8
99508,2015-03-21,jb010,1.77
99499,2015-03-20,jb010,1.77
99488,2015-03-19,jb010,1.77
99485,2015-03-18,jb010,1.76
99478,2015-03-17,jb010,1.76
99471,2015-03-16,jb010,1.74
99461,2015-03-15,jb010,1.69
99459,2015-03-14,jb010,1.69
99450,2015-03-13,jb010,1.68
99445,2015-03-12,jb010,1.65
99433,2015-03-11,jb010,1.65
99428,2015-03-10,jb010,1.65
99421,2015-03-09,jb010,1.67
99416,2015-03-08,jb010,1.7
99405,2015-03-07,jb010,1.7
99401,2015-03-06,jb010,1.73
99391,2015-03-05,jb010,1.75
99387,2015-03-04,jb010,1.76
99382,2015-03-03,jb010,1.78
99374,2015-03-02,jb010,1.81
99368,2015-03-01,jb010,1.81
99361,2015-02-28,jb010,1.87
99353,2015-02-27,jb010,1.87
